glue_weight,item_id,x1_dist,x2_dist,y1_dist,y2_dist,station_id,time
7.6808934,10911,2.0714464,2.0183506,1.9242289,1.9290272,-1,2728
7.844831,10914,1.9464607,2.0379596,1.9250603,2.021287,-1,2729
8.1466074,5450,2.0913551,2.0772154,2.0432491,1.9500918,2,2729
8.2254829,5451,1.9800522,2.0287802,1.9555714,1.9043256,1,2729
7.8413334,5454,1.9457672,2.0855312,1.952792,2.0797246,0,2729
8.2058144,10915,2.07499,2.0326505,2.0007973,1.9436753,-1,2729
8.0663204,10918,2.0761137,2.0614157,1.9117273,2.0352395,-1,2730
8.2254829,5451,1.9800522,2.0287802,1.9555714,1.9043256,2,2730
7.8413334,5454,1.9457672,2.0855312,1.952792,2.0797246,1,2730
7.9087563,5455,2.0832732,2.0074663,2.0719695,1.9354686,0,2730
8.1555119,10919,1.9596936,2.0793593,2.0245895,1.9699123,-1,2730
8.0660944,10922,2.0076144,2.054086,1.9767222,2.0921283,-1,2731
7.8413334,5454,1.9457672,2.0855312,1.952792,2.0797246,2,2731
7.9087563,5455,2.0832732,2.0074663,2.0719695,1.9354686,1,2731
8.0629168,5458,1.9894946,2.0404203,1.9538519,2.0506303,0,2731
8.0683298,10923,1.9125516,2.035939,1.9456084,2.0785055,-1,2731
8.1535978,10926,1.9858392,1.9485646,2.05597,2.0338182,-1,2732
7.9087563,5455,2.0832732,2.0074663,2.0719695,1.9354686,2,2732
8.0629168,5458,1.9894946,2.0404203,1.9538519,2.0506303,1,2732
8.1217041,5459,2.0851195,1.9892994,2.0977156,2.0714788,0,2732
7.8891997,10927,2.0605509,2.0394595,1.9324006,1.9224086,-1,2732
7.9148164,10930,2.0250986,1.9971912,2.0510123,1.9694849,-1,2733
8.0629168,5458,1.9894946,2.0404203,1.9538519,2.0506303,2,2733
8.1217041,5459,2.0851195,1.9892994,2.0977156,2.0714788,1,2733
8.1859369,5462,2.0660446,1.9138634,2.0480578,2.067606,0,2733
8.3579321,10931,1.9245366,1.906652,1.933728,1.959767,-1,2733
8.1398897,10934,1.9366857,2.0502696,1.9171827,1.9712362,-1,2734
8.1217041,5459,2.0851195,1.9892994,2.0977156,2.0714788,2,2734
8.1859369,5462,2.0660446,1.9138634,2.0480578,2.067606,1,2734
7.9311495,5463,1.9493123,2.0262322,2.0221837,2.0928853,0,2734
8.1012869,10935,2.0530508,1.9263916,2.0341384,2.0912898,-1,2734
8.1083174,10938,2.0367534,2.0107596,1.9436958,2.0449047,-1,2735
8.1859369,5462,2.0660446,1.9138634,2.0480578,2.067606,2,2735
7.9311495,5463,1.9493123,2.0262322,2.0221837,2.0928853,1,2735
8.0666952,5466,1.9203277,2.0174785,2.0846553,1.950677,0,2735
7.9939523,10939,2.0179439,2.0385928,2.0700443,2.0009503,-1,2735
8.0738878,10942,2.050858,2.0631275,2.0155632,1.9088209,-1,2736
7.9311495,5463,1.9493123,2.0262322,2.0221837,2.0928853,2,2736
8.0666952,5466,1.9203277,2.0174785,2.0846553,1.950677,1,2736
8.1391401,5467,1.9112847,2.0579567,2.0596197,1.9786791,0,2736
8.2379627,10943,2.0348008,2.0392671,2.0069547,1.9755243,-1,2736
8.1040897,10946,1.9715015,2.0511827,1.9184122,1.9203842,-1,2737
8.0666952,5466,1.9203277,2.0174785,2.0846553,1.950677,2,2737
8.1391401,5467,1.9112847,2.0579567,2.0596197,1.9786791,1,2737
7.8329988,5470,2.004436,1.9903742,2.0809085,2.0802858,0,2737
8.3897429,10947,2.0067494,2.0144751,1.961002,1.9779823,-1,2737
8.1853962,10950,1.9890966,2.0908539,2.0417204,1.9035033,-1,2738
8.1391401,5467,1.9112847,2.0579567,2.0596197,1.9786791,2,2738
7.8329988,5470,2.004436,1.9903742,2.0809085,2.0802858,1,2738
7.8431878,5471,1.9170426,2.0891461,1.9589608,1.9594996,0,2738
7.7693229,10951,2.0928676,2.0262699,2.0415728,2.0519929,-1,2738
7.8844519,10954,1.9195665,2.0646431,2.0854995,1.989849,-1,2739
7.8329988,5470,2.004436,1.9903742,2.0809085,2.0802858,2,2739
7.8431878,5471,1.9170426,2.0891461,1.9589608,1.9594996,1,2739
7.962781,5474,1.9593347,2.0614278,2.0190189,2.0121229,0,2739
8.2966089,10955,1.9174459,2.0549183,1.9808109,1.9830902,-1,2739
8.1648092,10958,1.9318441,1.9338847,1.9583783,2.0394521,-1,2740
7.8431878,5471,1.9170426,2.0891461,1.9589608,1.9594996,2,2740
7.962781,5474,1.9593347,2.0614278,2.0190189,2.0121229,1,2740
7.894093,5475,1.9059913,2.0422528,2.0030854,2.0656121,0,2740
8.2235298,10959,1.9325359,1.9016234,2.080735,1.9398304,-1,2740
7.9058838,10962,1.9003572,2.029752,1.9950571,1.935989,-1,2741
7.962781,5474,1.9593347,2.0614278,2.0190189,2.0121229,2,2741
7.894093,5475,1.9059913,2.0422528,2.0030854,2.0656121,1,2741
8.1201601,5478,2.0375743,2.0490007,1.9894221,1.9522132,0,2741
7.7664399,10963,1.9279824,1.9594711,1.9005768,1.9498112,-1,2741
8.07376,10966,2.0074556,1.9258529,2.0120349,1.9185784,-1,2742
7.894093,5475,1.9059913,2.0422528,2.0030854,2.0656121,2,2742
8.1201601,5478,2.0375743,2.0490007,1.9894221,1.9522132,1,2742
8.0984449,5479,1.9472215,2.0603619,1.9422392,2.0518863,0,2742
8.2482862,10967,2.0872054,2.002105,2.0935071,1.9215064,-1,2742
7.9984474,10970,1.9911851,1.9534473,1.9766132,1.9892584,-1,2743
8.1201601,5478,2.0375743,2.0490007,1.9894221,1.9522132,2,2743
8.0984449,5479,1.9472215,2.0603619,1.9422392,2.0518863,1,2743
7.9912033,5482,1.9218535,2.0967109,1.9840437,2.0165267,0,2743
8.1769657,10971,2.0096912,2.0489426,2.0691919,2.0197463,-1,2743
7.9070172,10974,1.900013,1.9527466,1.9247289,1.9859946,-1,2744
8.0984449,5479,1.9472215,2.0603619,1.9422392,2.0518863,2,2744
7.9912033,5482,1.9218535,2.0967109,1.9840437,2.0165267,1,2744
7.8776731,5483,2.073591,1.9003652,2.0372977,1.9017152,0,2744
7.7264938,10975,1.9791557,2.0286095,2.042731,2.0934663,-1,2744
7.6554337,10978,1.9643219,1.9963715,2.0222054,2.0039563,-1,2745
7.9912033,5482,1.9218535,2.0967109,1.9840437,2.0165267,2,2745
7.8776731,5483,2.073591,1.9003652,2.0372977,1.9017152,1,2745
7.9439669,5486,1.9377986,1.9314276,2.0708675,1.9453834,0,2745
7.8497753,10979,2.0655909,2.0204878,1.9810023,2.0326862,-1,2745
7.6322265,10982,2.0504098,2.0069077,2.0221596,1.9717664,-1,2746
7.8776731,5483,2.073591,1.9003652,2.0372977,1.9017152,2,2746
7.9439669,5486,1.9377986,1.9314276,2.0708675,1.9453834,1,2746
7.927773,5487,2.0876551,1.917424,2.0393221,1.9113482,0,2746
7.6767449,10983,1.9836967,2.0425019,1.973621,1.9775298,-1,2746
8.1134825,10986,2.0515409,1.9522514,2.0060759,2.0370781,-1,2747
7.9439669,5486,1.9377986,1.9314276,2.0708675,1.9453834,2,2747
7.927773,5487,2.0876551,1.917424,2.0393221,1.9113482,1,2747
8.111351,5490,2.0158567,1.9281235,1.9887342,1.9748034,0,2747
7.8982701,10987,1.9404271,1.9701993,2.0444238,2.0261605,-1,2747
7.7304473,10990,1.914672,1.9306743,1.9644718,2.0344894,-1,2748
7.927773,5487,2.0876551,1.917424,2.0393221,1.9113482,2,2748
8.111351,5490,2.0158567,1.9281235,1.9887342,1.9748034,1,2748
7.9014306,5491,2.043057,2.016325,2.0826449,2.0744894,0,2748
7.6789241,10991,1.9030972,1.9365612,1.977133,1.9523656,-1,2748
7.920589,10994,1.9498293,1.9322444,2.0180218,2.0289345,-1,2749
8.111351,5490,2.0158567,1.9281235,1.9887342,1.9748034,2,2749
7.9014306,5491,2.043057,2.016325,2.0826449,2.0744894,1,2749
7.9946017,5494,1.9893513,1.900245,1.974797,1.9171511,0,2749
7.8505025,10995,2.0773726,2.0680885,1.9217671,1.9633615,-1,2749
8.1791525,10998,1.9637072,1.9631658,2.0188024,2.0575392,-1,2750
7.9014306,5491,2.043057,2.016325,2.0826449,2.0744894,2,2750
7.9946017,5494,1.9893513,1.900245,1.974797,1.9171511,1,2750
8.0648909,5495,1.9663146,1.9606433,1.9675505,2.0885112,0,2750
8.1997585,10999,2.051039,1.9268531,2.0169256,1.9678823,-1,2750
8.1598988,11002,1.9788357,1.9378972,2.0007484,2.0707183,-1,2751
7.9946017,5494,1.9893513,1.900245,1.974797,1.9171511,2,2751
8.0648909,5495,1.9663146,1.9606433,1.9675505,2.0885112,1,2751
8.1617193,5498,1.9194683,2.0752459,2.0275257,1.9728446,0,2751
7.8550816,11003,1.9868753,1.917186,2.0194607,2.0759099,-1,2751
8.0076895,11006,2.0959799,2.0184498,2.0084846,2.0472322,-1,2752
8.0648909,5495,1.9663146,1.9606433,1.9675505,2.0885112,2,2752
8.1617193,5498,1.9194683,2.0752459,2.0275257,1.9728446,1,2752
7.9970989,5499,1.9212388,2.0805814,2.0293696,1.9890972,0,2752
8.2138739,11007,1.9865208,1.9320954,2.0547884,1.9302812,-1,2752
8.1264467,11010,2.0419807,2.0559971,2.0950222,2.0138464,-1,2753
8.1617193,5498,1.9194683,2.0752459,2.0275257,1.9728446,2,2753
7.9970989,5499,1.9212388,2.0805814,2.0293696,1.9890972,1,2753
8.2609425,5502,2.0709848,1.9473827,2.0491128,1.9731379,0,2753
7.5962453,11011,2.0866866,1.9950014,1.9633849,2.0205595,-1,2753
8.0714178,11014,2.0631051,1.9976428,2.0523205,1.9531474,-1,2754
7.9970989,5499,1.9212388,2.0805814,2.0293696,1.9890972,2,2754
8.2609425,5502,2.0709848,1.9473827,2.0491128,1.9731379,1,2754
7.9630194,5503,1.9512255,2.0502872,1.9299833,2.0067697,0,2754
7.9817104,11015,1.9871471,2.0897765,2.0627737,1.9867218,-1,2754
7.7696881,11018,1.9673392,2.0302331,1.9218403,1.9962068,-1,2755
8.2609425,5502,2.0709848,1.9473827,2.0491128,1.9731379,2,2755
7.9630194,5503,1.9512255,2.0502872,1.9299833,2.0067697,1,2755
8.0343542,5506,2.0943441,2.0122442,2.0624986,2.0981851,0,2755
7.9699616,11019,1.9185203,1.908275,2.0483589,2.097008,-1,2755
7.9067321,11022,1.9800307,1.9275275,1.9313347,2.0896406,-1,2756
7.9630194,5503,1.9512255,2.0502872,1.9299833,2.0067697,2,2756
8.0343542,5506,2.0943441,2.0122442,2.0624986,2.0981851,1,2756
7.8770623,5507,2.0020525,2.0098588,2.0982347,1.9266442,0,2756
8.0058613,11023,2.0703175,2.0489438,2.0410912,2.0213614,-1,2756
7.8447666,11026,2.0191891,2.0530987,1.9018075,2.0143139,-1,2757
8.0343542,5506,2.0943441,2.0122442,2.0624986,2.0981851,2,2757
7.8770623,5507,2.0020525,2.0098588,2.0982347,1.9266442,1,2757
7.8513355,5510,2.0990367,2.0512259,2.0117693,2.0729833,0,2757
7.9104404,11027,2.0531416,2.0560908,1.9533824,1.9665645,-1,2757
8.1545525,11030,1.9021815,1.9550595,1.9033039,1.9679993,-1,2758
7.8770623,5507,2.0020525,2.0098588,2.0982347,1.9266442,2,2758
7.8513355,5510,2.0990367,2.0512259,2.0117693,2.0729833,1,2758
7.9151249,5511,1.9197459,1.9992453,2.0845959,1.9704349,0,2758
7.9105096,11031,1.9105005,2.0453632,1.9847038,1.9593012,-1,2758
8.3283329,11034,1.998955,2.006119,2.0324204,1.9110568,-1,2759
7.8513355,5510,2.0990367,2.0512259,2.0117693,2.0729833,2,2759
7.9151249,5511,1.9197459,1.9992453,2.0845959,1.9704349,1,2759
7.7754006,5514,1.9832791,1.9689091,2.0283661,1.9825786,0,2759
7.7944365,11035,1.9875044,1.9758085,2.0386751,2.0162809,-1,2759
8.2342577,11038,2.029228,1.9477301,2.0653839,1.9355294,-1,2760
7.9151249,5511,1.9197459,1.9992453,2.0845959,1.9704349,2,2760
7.7754006,5514,1.9832791,1.9689091,2.0283661,1.9825786,1,2760
8.0422964,5515,2.0168245,1.9320426,1.9736181,1.9269148,0,2760
7.8467541,11039,1.9230409,2.08654,2.0296071,1.9944929,-1,2760
7.9240708,11042,2.0434761,2.0039346,1.9796736,2.0491455,-1,2761
7.7754006,5514,1.9832791,1.9689091,2.0283661,1.9825786,2,2761
8.0422964,5515,2.0168245,1.9320426,1.9736181,1.9269148,1,2761
7.9974098,5518,2.0519223,2.0967321,2.0140309,2.0960398,0,2761
8.0622473,11043,2.0869148,1.922696,1.9197941,1.9004886,-1,2761
8.070281,11046,1.9033275,1.936667,1.9620227,2.0355814,-1,2762
8.0422964,5515,2.0168245,1.9320426,1.9736181,1.9269148,2,2762
7.9974098,5518,2.0519223,2.0967321,2.0140309,2.0960398,1,2762
7.9221063,5519,1.981081,1.9738413,1.9795827,2.0627739,0,2762
7.784905,11047,2.0722344,2.0070267,2.0965617,2.0020862,-1,2762
7.6798444,11050,1.988897,2.008739,1.9007077,1.9506232,-1,2763
7.9974098,5518,2.0519223,2.0967321,2.0140309,2.0960398,2,2763
7.9221063,5519,1.981081,1.9738413,1.9795827,2.0627739,1,2763
7.9995174,5522,2.0167837,2.0897834,2.0180192,2.0762172,0,2763
7.9074988,11051,2.0101957,2.0613821,2.0699582,1.9306018,-1,2763
7.9256268,11054,2.0603817,1.9814737,1.9603026,1.9635177,-1,2764
7.9221063,5519,1.981081,1.9738413,1.9795827,2.0627739,2,2764
7.9995174,5522,2.0167837,2.0897834,2.0180192,2.0762172,1,2764
7.9378176,5523,1.971912,2.0682983,1.9429462,2.0542667,0,2764
8.0345192,11055,1.9706798,1.958052,1.9869943,1.9953471,-1,2764
8.2360172,11058,1.9455985,2.0448031,2.074666,2.0390739,-1,2765
7.9995174,5522,2.0167837,2.0897834,2.0180192,2.0762172,2,2765
7.9378176,5523,1.971912,2.0682983,1.9429462,2.0542667,1,2765
7.6391907,5526,2.07477,1.9427403,2.0830641,1.9809529,0,2765
7.8136272,11059,1.9359618,1.9736714,2.0278597,2.0792389,-1,2765
8.252305,11062,1.9530313,2.0710552,2.0355179,1.9354693,-1,2766
7.9378176,5523,1.971912,2.0682983,1.9429462,2.0542667,2,2766
7.6391907,5526,2.07477,1.9427403,2.0830641,1.9809529,1,2766
7.8219995,5527,1.9195966,2.0093873,2.0754547,1.9645779,0,2766
8.0663643,11063,2.0485291,1.9669943,1.9130284,1.9688865,-1,2766
7.8668246,11066,1.9969832,1.927981,1.961001,1.9736226,-1,2767
7.6391907,5526,2.07477,1.9427403,2.0830641,1.9809529,2,2767
7.8219995,5527,1.9195966,2.0093873,2.0754547,1.9645779,1,2767
8.1777849,5530,2.0756352,2.0165482,2.0330055,2.0899346,0,2767
7.6719518,11067,2.0891664,2.0237722,1.9273689,1.922145,-1,2767
7.8832698,11070,1.9515547,1.9849374,1.9532639,1.9384915,-1,2768
7.8219995,5527,1.9195966,2.0093873,2.0754547,1.9645779,2,2768
8.1777849,5530,2.0756352,2.0165482,2.0330055,2.0899346,1,2768
7.8995328,5531,1.9643487,1.9589336,1.9984424,1.9235076,0,2768
8.1406431,11071,2.012424,2.0703378,2.0943441,2.0153618,-1,2768
7.8664365,11074,1.9934778,2.0653574,1.9208635,2.0180497,-1,2769
8.1777849,5530,2.0756352,2.0165482,2.0330055,2.0899346,2,2769
7.8995328,5531,1.9643487,1.9589336,1.9984424,1.9235076,1,2769
7.9753466,5534,2.0704916,1.9261241,1.9553335,1.9060756,0,2769
7.8842101,11075,1.9865969,2.0241377,2.0227509,1.992951,-1,2769
8.0431557,11078,1.9867333,1.9109724,2.0249863,2.0126786,-1,2770
7.8995328,5531,1.9643487,1.9589336,1.9984424,1.9235076,2,2770
7.9753466,5534,2.0704916,1.9261241,1.9553335,1.9060756,1,2770
8.1678782,5535,2.065789,2.0186782,2.0717909,1.9657166,0,2770
7.9147353,11079,2.0124354,1.9766331,2.0136409,2.0668261,-1,2770
8.0309362,11082,2.0284162,2.0092435,2.0553665,1.9951369,-1,2771
7.9753466,5534,2.0704916,1.9261241,1.9553335,1.9060756,2,2771
8.1678782,5535,2.065789,2.0186782,2.0717909,1.9657166,1,2771
7.9863272,5538,2.0099351,1.9507314,1.9460943,2.0684416,0,2771
8.1705589,11083,2.0572691,1.94528,2.0623696,2.0854342,-1,2771
8.3188057,11086,1.918322,1.9705186,1.9615966,1.9483186,-1,2772
8.1678782,5535,2.065789,2.0186782,2.0717909,1.9657166,2,2772
7.9863272,5538,2.0099351,1.9507314,1.9460943,2.0684416,1,2772
8.0705833,5539,1.959596,1.9188068,1.9005127,2.0784488,0,2772
8.3079176,11087,2.0185754,2.0988617,1.9231077,1.9165697,-1,2772
8.1056223,11090,1.9513069,1.9707801,1.9943775,1.99449,-1,2773
7.9863272,5538,2.0099351,1.9507314,1.9460943,2.0684416,2,2773
8.0705833,5539,1.959596,1.9188068,1.9005127,2.0784488,1,2773
8.348135,5542,1.9633299,2.0725889,1.9838452,2.0775096,0,2773
7.59793,11091,1.9266814,1.9702255,2.0051618,1.9032358,-1,2773
7.8461576,11094,1.9736325,1.9718105,1.9226272,2.0926936,-1,2774
8.0705833,5539,1.959596,1.9188068,1.9005127,2.0784488,2,2774
8.348135,5542,1.9633299,2.0725889,1.9838452,2.0775096,1,2774
8.2559042,5543,1.9995855,1.9623293,2.08354,2.0191674,0,2774
8.0342207,11095,2.0311239,2.0002382,1.9023907,1.913942,-1,2774
7.6777072,11098,1.967248,2.000495,2.00617,2.0195177,-1,2775
8.348135,5542,1.9633299,2.0725889,1.9838452,2.0775096,2,2775
8.2559042,5543,1.9995855,1.9623293,2.08354,2.0191674,1,2775
8.2439194,5546,2.0789511,1.9994959,2.0945449,2.0164154,0,2775
7.8472929,11099,1.9075224,2.0912137,2.0704191,1.9921237,-1,2775
8.0838432,11102,2.0301297,2.0709548,1.9161232,2.0241957,-1,2776
8.2559042,5543,1.9995855,1.9623293,2.08354,2.0191674,2,2776
8.2439194,5546,2.0789511,1.9994959,2.0945449,2.0164154,1,2776
7.9808583,5547,1.9739827,2.037143,1.9603977,2.0377507,0,2776
8.0233498,11103,1.9156035,2.0759284,1.9605584,1.9519383,-1,2776
8.1248016,11106,1.9191477,1.9616117,2.089869,1.9707097,-1,2777
8.2439194,5546,2.0789511,1.9994959,2.0945449,2.0164154,2,2777
7.9808583,5547,1.9739827,2.037143,1.9603977,2.0377507,1,2777
8.0646191,5550,2.010572,1.9984154,2.0677476,1.9780184,0,2777
8.236372,11107,1.9162182,1.9297084,1.9673468,2.0302808,-1,2777
7.9857025,11110,1.9261408,2.0006053,2.0497808,1.9837624,-1,2778
7.9808583,5547,1.9739827,2.037143,1.9603977,2.0377507,2,2778
8.0646191,5550,2.010572,1.9984154,2.0677476,1.9780184,1,2778
7.8915176,5551,2.086097,1.9795117,2.0152664,1.9457903,0,2778
8.0938215,11111,1.9914531,2.0285208,2.0712054,2.0857458,-1,2778
8.1446142,11114,2.0467203,2.0993035,2.0231111,2.0274546,-1,2779
8.0646191,5550,2.010572,1.9984154,2.0677476,1.9780184,2,2779
7.8915176,5551,2.086097,1.9795117,2.0152664,1.9457903,1,2779
8.0995235,5554,2.0363042,2.0392215,2.0248396,1.9382465,0,2779
7.9712262,11115,2.0582058,1.9642808,1.995999,1.93174,-1,2779
7.5152249,11118,2.0612283,1.9402473,1.9025044,1.9433787,-1,2780
7.8915176,5551,2.086097,1.9795117,2.0152664,1.9457903,2,2780
8.0995235,5554,2.0363042,2.0392215,2.0248396,1.9382465,1,2780
7.9907923,5555,2.0173252,2.0584877,2.0261588,1.9817415,0,2780
7.983088,11119,1.926735,1.9485229,2.0680571,1.9306098,-1,2780
8.1539164,11122,1.9696165,1.9398398,1.9241956,1.9564134,-1,2781
8.0995235,5554,2.0363042,2.0392215,2.0248396,1.9382465,2,2781
7.9907923,5555,2.0173252,2.0584877,2.0261588,1.9817415,1,2781
8.19139,5558,1.989746,1.9089329,2.0147038,1.9438566,0,2781
8.1298351,11123,2.0713837,2.0113976,1.9392349,1.9300616,-1,2781
7.7251167,11126,1.9382502,1.9567454,2.0949869,2.0563786,-1,2782
7.9907923,5555,2.0173252,2.0584877,2.0261588,1.9817415,2,2782
8.19139,5558,1.989746,1.9089329,2.0147038,1.9438566,1,2782
7.8318009,5559,1.9467021,2.0670967,1.9024651,2.0938473,0,2782
7.9903951,11127,1.9660009,2.0480661,2.0638473,2.0469205,-1,2782
8.2352457,11130,2.0960312,2.084435,1.9428865,1.9879844,-1,2783
8.19139,5558,1.989746,1.9089329,2.0147038,1.9438566,2,2783
7.8318009,5559,1.9467021,2.0670967,1.9024651,2.0938473,1,2783
8.2040453,5562,2.0876956,2.0547795,2.0672181,1.9572611,0,2783
8.2984676,11131,1.9537222,2.0943608,2.0810742,2.0738456,-1,2783
7.9571939,11134,2.0571408,2.0550625,2.0067875,1.9770588,-1,2784
7.8318009,5559,1.9467021,2.0670967,1.9024651,2.0938473,2,2784
8.2040453,5562,2.0876956,2.0547795,2.0672181,1.9572611,1,2784
8.2211466,5563,2.0408144,1.9442445,2.0030425,1.98097,0,2784
8.2021027,11135,2.0794344,1.9396029,1.9925234,2.0609798,-1,2784
7.8428168,11138,2.0698645,2.042661,1.9435728,2.0465357,-1,2785
8.2040453,5562,2.0876956,2.0547795,2.0672181,1.9572611,2,2785
8.2211466,5563,2.0408144,1.9442445,2.0030425,1.98097,1,2785
8.1857681,5566,2.0569615,2.009963,1.9825516,1.9335259,0,2785
8.1949387,11139,1.9821582,2.0085361,1.9810711,2.0110559,-1,2785
7.9768052,11142,2.0190265,2.0991781,1.9764181,1.9195592,-1,2786
8.2211466,5563,2.0408144,1.9442445,2.0030425,1.98097,2,2786
8.1857681,5566,2.0569615,2.009963,1.9825516,1.9335259,1,2786
8.181551,5567,1.9094212,2.0995111,2.0956945,1.9076833,0,2786
7.8631039,11143,1.9455733,1.9366404,2.0075905,2.0261443,-1,2786
7.8024611,11146,2.0864022,2.0802679,1.9884328,2.0094481,-1,2787
8.1857681,5566,2.0569615,2.009963,1.9825516,1.9335259,2,2787
8.181551,5567,1.9094212,2.0995111,2.0956945,1.9076833,1,2787
7.6057196,5570,1.9499369,2.0548933,1.9448797,1.9439142,0,2787
7.8142095,11147,2.0790131,1.9140871,2.0435584,2.0975766,-1,2787
8.00068,11150,2.0969779,1.945732,2.0331759,2.0199409,-1,2788
8.181551,5567,1.9094212,2.0995111,2.0956945,1.9076833,2,2788
7.6057196,5570,1.9499369,2.0548933,1.9448797,1.9439142,1,2788
7.8867688,5571,2.0796337,1.973888,2.0386271,1.9266634,0,2788
8.093853,11151,2.0451703,2.0986803,2.0865524,1.9630854,-1,2788
7.9599948,11154,2.0005438,2.0159903,2.033402,2.0499284,-1,2789
7.6057196,5570,1.9499369,2.0548933,1.9448797,1.9439142,2,2789
7.8867688,5571,2.0796337,1.973888,2.0386271,1.9266634,1,2789
8.0509319,5574,1.9154289,2.074079,2.0357354,2.0255969,0,2789
8.1063271,11155,2.0756354,2.0547256,1.9413029,1.9914905,-1,2789
8.0921917,11158,2.0120747,1.9134713,2.0432591,1.9038607,-1,2790
7.8867688,5571,2.0796337,1.973888,2.0386271,1.9266634,2,2790
8.0509319,5574,1.9154289,2.074079,2.0357354,2.0255969,1,2790
8.1018219,5575,2.0927722,2.0752511,1.9409879,2.0543625,0,2790
7.8776617,11159,2.0757887,1.9149352,2.0001016,1.9188474,-1,2790
8.1142302,11162,1.932301,2.0595326,2.0893898,1.951556,-1,2791
8.0509319,5574,1.9154289,2.074079,2.0357354,2.0255969,2,2791
8.1018219,5575,2.0927722,2.0752511,1.9409879,2.0543625,1,2791
7.7981296,5578,1.9129723,1.9577841,1.9895787,2.002897,0,2791
7.9285822,11163,2.0096684,2.0102768,1.993749,2.0928311,-1,2791
8.1292572,11166,1.9600189,2.0314622,2.0094621,2.0544846,-1,2792
8.1018219,5575,2.0927722,2.0752511,1.9409879,2.0543625,2,2792
7.7981296,5578,1.9129723,1.9577841,1.9895787,2.002897,1,2792
8.0302467,5579,2.0638607,1.9547288,2.0068386,1.9016962,0,2792
8.123579,11167,2.0802116,2.01052,2.098285,2.0389965,-1,2792
8.2079601,11170,1.9515254,2.0578682,2.0796189,1.964684,-1,2793
7.7981296,5578,1.9129723,1.9577841,1.9895787,2.002897,2,2793
8.0302467,5579,2.0638607,1.9547288,2.0068386,1.9016962,1,2793
7.9034033,5582,2.0801427,1.9008667,1.914282,1.9035852,0,2793
8.3232145,11171,2.0559404,1.9087572,1.9434644,2.0341299,-1,2793
7.7159238,11174,1.9205412,1.9942458,1.9735,1.9808859,-1,2794
8.0302467,5579,2.0638607,1.9547288,2.0068386,1.9016962,2,2794
7.9034033,5582,2.0801427,1.9008667,1.914282,1.9035852,1,2794
8.014514,5583,1.9922377,1.9832349,2.0770459,1.9071189,0,2794
7.8176565,11175,2.0712636,2.0576351,2.0585051,2.0008523,-1,2794
7.9196854,11178,2.0421159,2.0456681,2.0534122,2.0783203,-1,2795
7.9034033,5582,2.0801427,1.9008667,1.914282,1.9035852,2,2795
8.014514,5583,1.9922377,1.9832349,2.0770459,1.9071189,1,2795
7.7227564,5586,2.0371661,1.9685049,1.9709141,1.9651017,0,2795
7.9377627,11179,1.9404273,2.0652606,1.9415414,1.9626286,-1,2795
7.8763132,11182,1.9617543,2.0479908,2.0524423,2.014735,-1,2796
8.014514,5583,1.9922377,1.9832349,2.0770459,1.9071189,2,2796
7.7227564,5586,2.0371661,1.9685049,1.9709141,1.9651017,1,2796
7.9617481,5587,1.9891324,2.0931499,2.0702851,1.9741918,0,2796
7.9248977,11183,1.9245752,2.0319705,1.9913174,2.0595639,-1,2796
7.8959699,11186,1.9605525,2.0274961,2.0465236,1.9023101,-1,2797
7.7227564,5586,2.0371661,1.9685049,1.9709141,1.9651017,2,2797
7.9617481,5587,1.9891324,2.0931499,2.0702851,1.9741918,1,2797
8.0229225,5590,2.0453181,1.9031602,2.0429802,2.0817018,0,2797
8.0723333,11187,1.9171057,1.9061841,2.0947769,1.9431126,-1,2797
8.2072382,11190,1.9396052,1.9612076,2.0527697,1.9488697,-1,2798
7.9617481,5587,1.9891324,2.0931499,2.0702851,1.9741918,2,2798
8.0229225,5590,2.0453181,1.9031602,2.0429802,2.0817018,1,2798
8.0216379,5591,1.9891886,1.920182,2.0389791,1.9845086,0,2798
7.912529,11191,2.0062137,1.9561093,2.0413568,2.0823033,-1,2798
8.3940821,11194,2.0329995,1.9856495,2.0815434,2.0337207,-1,2799
8.0229225,5590,2.0453181,1.9031602,2.0429802,2.0817018,2,2799
8.0216379,5591,1.9891886,1.920182,2.0389791,1.9845086,1,2799
7.9543548,5594,1.9859455,2.0241618,2.0295928,1.9076954,0,2799
7.9348125,11195,1.9466873,1.9563543,2.0118666,1.9299234,-1,2799
8.2569332,11198,1.9778867,1.9119387,1.9912455,2.0266938,-1,2800
8.0216379,5591,1.9891886,1.920182,2.0389791,1.9845086,2,2800
7.9543548,5594,1.9859455,2.0241618,2.0295928,1.9076954,1,2800
8.1613083,5595,1.9516463,1.9175322,2.0057375,1.9232889,0,2800
7.9334555,11199,2.0208766,1.9273602,1.9183958,2.0646021,-1,2800
8.3365908,11202,1.9353857,1.9815936,1.9309554,2.0219223,-1,2801
7.9543548,5594,1.9859455,2.0241618,2.0295928,1.9076954,2,2801
8.1613083,5595,1.9516463,1.9175322,2.0057375,1.9232889,1,2801
7.936336,5598,2.0503635,1.9095432,2.0763102,2.0770159,0,2801
8.3545322,11203,2.0556259,2.0785596,1.9154501,1.9959487,-1,2801
7.9005127,11206,1.9825654,2.0079136,1.9579245,2.0534828,-1,2802
8.1613083,5595,1.9516463,1.9175322,2.0057375,1.9232889,2,2802
